type,details,baseline,threshold_pct,precision,recall,auc,train_set_num,train_start,test_start
Dtree,"criteria: entropy, depth: 10, min_leaf: 300, seed: 12345",0.6841111162297876,20,0.6839437917530523,0.19993265993265993,0.4999225790548526,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 10, min_leaf: 300, seed: 12345",0.6841111162297876,30,0.6805896805896806,0.29845117845117847,0.49755576277087143,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 10, min_leaf: 300, seed: 12345",0.6841111162297876,50,0.6817763036668509,0.4983164983164983,0.49729883542046294,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 10, min_leaf: 500, seed: 12345",0.6841111162297876,1,0.9170506912442397,0.0134006734006734,0.505387809356017,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 10, min_leaf: 500, seed: 12345",0.6841111162297876,2,0.7949308755760369,0.023232323232323233,0.5051264430803588,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 10, min_leaf: 500, seed: 12345",0.6841111162297876,5,0.7235023041474654,0.05286195286195286,0.5045555206923152,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 10, min_leaf: 500, seed: 12345",0.6841111162297876,10,0.6955320128972824,0.10168350168350168,0.5026428300309006,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 10, min_leaf: 500, seed: 12345",0.6841111162297876,20,0.6830223450817784,0.19966329966329965,0.49949622617699035,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 10, min_leaf: 500, seed: 12345",0.6841111162297876,30,0.6801289926289926,0.29824915824915826,0.49723599811247465,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 10, min_leaf: 500, seed: 12345",0.6841111162297876,50,0.681592039800995,0.49818181818181817,0.4970856589815318,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 20, min_leaf: 100, seed: 12345",0.6841111162297876,1,0.8940092165898618,0.013063973063973064,0.5048548682586892,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 20, min_leaf: 100, seed: 12345",0.6841111162297876,2,0.7788018433179723,0.02276094276094276,0.5043803255440998,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 20, min_leaf: 100, seed: 12345",0.6841111162297876,5,0.7244239631336405,0.05292929292929293,0.5046621089117808,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 20, min_leaf: 100, seed: 12345",0.6841111162297876,10,0.6932289267618609,0.10134680134680135,0.5021098889335728,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 20, min_leaf: 100, seed: 12345",0.6841111162297876,20,0.682331260078323,0.19946127946127945,0.4991764615185936,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 20, min_leaf: 100, seed: 12345",0.6841111162297876,30,0.6793611793611793,0.2979124579124579,0.49670305701514683,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 20, min_leaf: 100, seed: 12345",0.6841111162297876,50,0.6811313801363552,0.49784511784511787,0.496552717884204,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 20, min_leaf: 300, seed: 12345",0.6841111162297876,1,0.9447004608294931,0.013804713804713804,0.5060273386728105,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 20, min_leaf: 300, seed: 12345",0.6841111162297876,2,0.7995391705069125,0.023367003367003366,0.5053396195192899,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 20, min_leaf: 300, seed: 12345",0.6841111162297876,5,0.7345622119815668,0.05367003367003367,0.5058345793259021,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 20, min_leaf: 300, seed: 12345",0.6841111162297876,10,0.6982957162597881,0.10208754208754209,0.5032823593476939,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 20, min_leaf: 300, seed: 12345",0.6841111162297876,20,0.6837134300852338,0.19986531986531986,0.49981599083538714,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 20, min_leaf: 300, seed: 12345",0.6841111162297876,30,0.6802825552825553,0.2983164983164983,0.4973425863319403,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 20, min_leaf: 300, seed: 12345",0.6841111162297876,50,0.6817763036668509,0.4983164983164983,0.49729883542046294,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 20, min_leaf: 500, seed: 12345",0.6841111162297876,1,0.9170506912442397,0.0134006734006734,0.505387809356017,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 20, min_leaf: 500, seed: 12345",0.6841111162297876,2,0.7949308755760369,0.023232323232323233,0.5051264430803588,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 20, min_leaf: 500, seed: 12345",0.6841111162297876,5,0.7235023041474654,0.05286195286195286,0.5045555206923152,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 20, min_leaf: 500, seed: 12345",0.6841111162297876,10,0.6955320128972824,0.10168350168350168,0.5026428300309006,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 20, min_leaf: 500, seed: 12345",0.6841111162297876,20,0.6830223450817784,0.19966329966329965,0.49949622617699035,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 20, min_leaf: 500, seed: 12345",0.6841111162297876,30,0.6801289926289926,0.29824915824915826,0.49723599811247465,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 20, min_leaf: 500, seed: 12345",0.6841111162297876,50,0.681592039800995,0.49818181818181817,0.4970856589815318,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 30, min_leaf: 100, seed: 12345",0.6841111162297876,1,0.8940092165898618,0.013063973063973064,0.5048548682586892,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 30, min_leaf: 100, seed: 12345",0.6841111162297876,2,0.7788018433179723,0.02276094276094276,0.5043803255440998,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 30, min_leaf: 100, seed: 12345",0.6841111162297876,5,0.7244239631336405,0.05292929292929293,0.5046621089117808,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 30, min_leaf: 100, seed: 12345",0.6841111162297876,10,0.6932289267618609,0.10134680134680135,0.5021098889335728,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 30, min_leaf: 100, seed: 12345",0.6841111162297876,20,0.682331260078323,0.19946127946127945,0.4991764615185936,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 30, min_leaf: 100, seed: 12345",0.6841111162297876,30,0.6793611793611793,0.2979124579124579,0.49670305701514683,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 30, min_leaf: 100, seed: 12345",0.6841111162297876,50,0.6811313801363552,0.49784511784511787,0.496552717884204,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 30, min_leaf: 300, seed: 12345",0.6841111162297876,1,0.9447004608294931,0.013804713804713804,0.5060273386728105,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 30, min_leaf: 300, seed: 12345",0.6841111162297876,2,0.7995391705069125,0.023367003367003366,0.5053396195192899,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 30, min_leaf: 300, seed: 12345",0.6841111162297876,5,0.7345622119815668,0.05367003367003367,0.5058345793259021,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 30, min_leaf: 300, seed: 12345",0.6841111162297876,10,0.6982957162597881,0.10208754208754209,0.5032823593476939,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 30, min_leaf: 300, seed: 12345",0.6841111162297876,20,0.6837134300852338,0.19986531986531986,0.49981599083538714,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 30, min_leaf: 300, seed: 12345",0.6841111162297876,30,0.6802825552825553,0.2983164983164983,0.4973425863319403,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 30, min_leaf: 300, seed: 12345",0.6841111162297876,50,0.6817763036668509,0.4983164983164983,0.49729883542046294,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 30, min_leaf: 500, seed: 12345",0.6841111162297876,1,0.9170506912442397,0.0134006734006734,0.505387809356017,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 30, min_leaf: 500, seed: 12345",0.6841111162297876,2,0.7949308755760369,0.023232323232323233,0.5051264430803588,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 30, min_leaf: 500, seed: 12345",0.6841111162297876,5,0.7235023041474654,0.05286195286195286,0.5045555206923152,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 30, min_leaf: 500, seed: 12345",0.6841111162297876,10,0.6955320128972824,0.10168350168350168,0.5026428300309006,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 30, min_leaf: 500, seed: 12345",0.6841111162297876,20,0.6830223450817784,0.19966329966329965,0.49949622617699035,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 30, min_leaf: 500, seed: 12345",0.6841111162297876,30,0.6801289926289926,0.29824915824915826,0.49723599811247465,2,2012-01-01,2013-01-01
Dtree,"criteria: entropy, depth: 30, min_leaf: 500, seed: 12345",0.6841111162297876,50,0.681592039800995,0.49818181818181817,0.4970856589815318,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 10, min_leaf: 100, seed: 12345",0.6841111162297876,1,0.9124423963133641,0.013333333333333334,0.5052812211365515,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 10, min_leaf: 100, seed: 12345",0.6841111162297876,2,0.7788018433179723,0.02276094276094276,0.5043803255440998,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 10, min_leaf: 100, seed: 12345",0.6841111162297876,5,0.7225806451612903,0.0527946127946128,0.5044489324728497,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 10, min_leaf: 100, seed: 12345",0.6841111162297876,10,0.695071395670198,0.10161616161616162,0.5025362418114351,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 10, min_leaf: 100, seed: 12345",0.6841111162297876,20,0.6830223450817784,0.19966329966329965,0.49949622617699035,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 10, min_leaf: 100, seed: 12345",0.6841111162297876,30,0.6798218673218673,0.2981144781144781,0.49702282167354356,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 10, min_leaf: 100, seed: 12345",0.6841111162297876,50,0.6809471162704993,0.4977104377104377,0.49633954144527287,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 10, min_leaf: 300, seed: 12345",0.6841111162297876,1,0.9493087557603687,0.013872053872053872,0.506133926892276,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 10, min_leaf: 300, seed: 12345",0.6841111162297876,2,0.8179723502304147,0.023905723905723906,0.5061923252750145,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 10, min_leaf: 300, seed: 12345",0.6841111162297876,5,0.7317972350230415,0.05346801346801347,0.5055148146675054,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 10, min_leaf: 300, seed: 12345",0.6841111162297876,10,0.6978350990327038,0.10202020202020202,0.5031757711282285,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 10, min_leaf: 300, seed: 12345",0.6841111162297876,20,0.6839437917530523,0.19993265993265993,0.4999225790548526,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 10, min_leaf: 300, seed: 12345",0.6841111162297876,30,0.6805896805896806,0.29845117845117847,0.49755576277087143,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 10, min_leaf: 300, seed: 12345",0.6841111162297876,50,0.6817763036668509,0.4983164983164983,0.49729883542046294,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 10, min_leaf: 500, seed: 12345",0.6841111162297876,1,0.9170506912442397,0.0134006734006734,0.505387809356017,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 10, min_leaf: 500, seed: 12345",0.6841111162297876,2,0.7949308755760369,0.023232323232323233,0.5051264430803588,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 10, min_leaf: 500, seed: 12345",0.6841111162297876,5,0.7235023041474654,0.05286195286195286,0.5045555206923152,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 10, min_leaf: 500, seed: 12345",0.6841111162297876,10,0.6955320128972824,0.10168350168350168,0.5026428300309006,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 10, min_leaf: 500, seed: 12345",0.6841111162297876,20,0.6830223450817784,0.19966329966329965,0.49949622617699035,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 10, min_leaf: 500, seed: 12345",0.6841111162297876,30,0.6801289926289926,0.29824915824915826,0.49723599811247465,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 10, min_leaf: 500, seed: 12345",0.6841111162297876,50,0.681592039800995,0.49818181818181817,0.4970856589815318,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 20, min_leaf: 100, seed: 12345",0.6841111162297876,1,0.9032258064516129,0.0131986531986532,0.5050680446976203,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 20, min_leaf: 100, seed: 12345",0.6841111162297876,2,0.8018433179723502,0.023434343434343436,0.5054462077387555,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 20, min_leaf: 100, seed: 12345",0.6841111162297876,5,0.7235023041474654,0.05286195286195286,0.5045555206923152,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 20, min_leaf: 100, seed: 12345",0.6841111162297876,10,0.6941501612160295,0.10148148148148148,0.5023230653725039,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 20, min_leaf: 100, seed: 12345",0.6841111162297876,20,0.6821008984105045,0.1993939393939394,0.4990698732991281,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 20, min_leaf: 100, seed: 12345",0.6841111162297876,30,0.6793611793611793,0.2979124579124579,0.49670305701514683,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 20, min_leaf: 100, seed: 12345",0.6841111162297876,50,0.6816841717339229,0.4982491582491583,0.4971922472009974,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 20, min_leaf: 300, seed: 12345",0.6841111162297876,1,0.9447004608294931,0.013804713804713804,0.5060273386728105,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 20, min_leaf: 300, seed: 12345",0.6841111162297876,2,0.7995391705069125,0.023367003367003366,0.5053396195192899,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 20, min_leaf: 300, seed: 12345",0.6841111162297876,5,0.7345622119815668,0.05367003367003367,0.5058345793259021,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 20, min_leaf: 300, seed: 12345",0.6841111162297876,10,0.6982957162597881,0.10208754208754209,0.5032823593476939,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 20, min_leaf: 300, seed: 12345",0.6841111162297876,20,0.6837134300852338,0.19986531986531986,0.49981599083538714,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 20, min_leaf: 300, seed: 12345",0.6841111162297876,30,0.6802825552825553,0.2983164983164983,0.4973425863319403,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 20, min_leaf: 300, seed: 12345",0.6841111162297876,50,0.6817763036668509,0.4983164983164983,0.49729883542046294,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 20, min_leaf: 500, seed: 12345",0.6841111162297876,1,0.9170506912442397,0.0134006734006734,0.505387809356017,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 20, min_leaf: 500, seed: 12345",0.6841111162297876,2,0.7949308755760369,0.023232323232323233,0.5051264430803588,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 20, min_leaf: 500, seed: 12345",0.6841111162297876,5,0.7235023041474654,0.05286195286195286,0.5045555206923152,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 20, min_leaf: 500, seed: 12345",0.6841111162297876,10,0.6955320128972824,0.10168350168350168,0.5026428300309006,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 20, min_leaf: 500, seed: 12345",0.6841111162297876,20,0.6830223450817784,0.19966329966329965,0.49949622617699035,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 20, min_leaf: 500, seed: 12345",0.6841111162297876,30,0.6801289926289926,0.29824915824915826,0.49723599811247465,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 20, min_leaf: 500, seed: 12345",0.6841111162297876,50,0.681592039800995,0.49818181818181817,0.4970856589815318,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 30, min_leaf: 100, seed: 12345",0.6841111162297876,1,0.9032258064516129,0.0131986531986532,0.5050680446976203,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 30, min_leaf: 100, seed: 12345",0.6841111162297876,2,0.8018433179723502,0.023434343434343436,0.5054462077387555,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 30, min_leaf: 100, seed: 12345",0.6841111162297876,5,0.7235023041474654,0.05286195286195286,0.5045555206923152,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 30, min_leaf: 100, seed: 12345",0.6841111162297876,10,0.6941501612160295,0.10148148148148148,0.5023230653725039,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 30, min_leaf: 100, seed: 12345",0.6841111162297876,20,0.6821008984105045,0.1993939393939394,0.4990698732991281,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 30, min_leaf: 100, seed: 12345",0.6841111162297876,30,0.6793611793611793,0.2979124579124579,0.49670305701514683,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 30, min_leaf: 100, seed: 12345",0.6841111162297876,50,0.6816841717339229,0.4982491582491583,0.4971922472009974,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 30, min_leaf: 300, seed: 12345",0.6841111162297876,1,0.9447004608294931,0.013804713804713804,0.5060273386728105,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 30, min_leaf: 300, seed: 12345",0.6841111162297876,2,0.7995391705069125,0.023367003367003366,0.5053396195192899,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 30, min_leaf: 300, seed: 12345",0.6841111162297876,5,0.7345622119815668,0.05367003367003367,0.5058345793259021,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 30, min_leaf: 300, seed: 12345",0.6841111162297876,10,0.6982957162597881,0.10208754208754209,0.5032823593476939,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 30, min_leaf: 300, seed: 12345",0.6841111162297876,20,0.6837134300852338,0.19986531986531986,0.49981599083538714,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 30, min_leaf: 300, seed: 12345",0.6841111162297876,30,0.6802825552825553,0.2983164983164983,0.4973425863319403,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 30, min_leaf: 300, seed: 12345",0.6841111162297876,50,0.6817763036668509,0.4983164983164983,0.49729883542046294,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 30, min_leaf: 500, seed: 12345",0.6841111162297876,1,0.9170506912442397,0.0134006734006734,0.505387809356017,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 30, min_leaf: 500, seed: 12345",0.6841111162297876,2,0.7949308755760369,0.023232323232323233,0.5051264430803588,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 30, min_leaf: 500, seed: 12345",0.6841111162297876,5,0.7235023041474654,0.05286195286195286,0.5045555206923152,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 30, min_leaf: 500, seed: 12345",0.6841111162297876,10,0.6955320128972824,0.10168350168350168,0.5026428300309006,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 30, min_leaf: 500, seed: 12345",0.6841111162297876,20,0.6830223450817784,0.19966329966329965,0.49949622617699035,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 30, min_leaf: 500, seed: 12345",0.6841111162297876,30,0.6801289926289926,0.29824915824915826,0.49723599811247465,2,2012-01-01,2013-01-01
Dtree,"criteria: gini, depth: 30, min_leaf: 500, seed: 12345",0.6841111162297876,50,0.681592039800995,0.49818181818181817,0.4970856589815318,2,2012-01-01,2013-01-01
LR,"penalty: l1, c: 0.1, solver: liblinear, seed: 12345",0.6841111162297876,1,0.9400921658986175,0.013737373737373737,0.505920750453345,2,2012-01-01,2013-01-01
LR,"penalty: l1, c: 0.1, solver: liblinear, seed: 12345",0.6841111162297876,2,0.8064516129032258,0.02356902356902357,0.5056593841776866,2,2012-01-01,2013-01-01
LR,"penalty: l1, c: 0.1, solver: liblinear, seed: 12345",0.6841111162297876,5,0.7299539170506912,0.05333333333333334,0.5053016382285742,2,2012-01-01,2013-01-01
LR,"penalty: l1, c: 0.1, solver: liblinear, seed: 12345",0.6841111162297876,10,0.6973744818056196,0.10195286195286195,0.5030691829087629,2,2012-01-01,2013-01-01
LR,"penalty: l1, c: 0.1, solver: liblinear, seed: 12345",0.6841111162297876,20,0.6834830684174154,0.1997979797979798,0.49970940261592156,2,2012-01-01,2013-01-01
LR,"penalty: l1, c: 0.1, solver: liblinear, seed: 12345",0.6841111162297876,30,0.6810503685503686,0.29865319865319867,0.4978755274292681,2,2012-01-01,2013-01-01
LR,"penalty: l1, c: 0.1, solver: liblinear, seed: 12345",0.6841111162297876,50,0.6818684355997788,0.4983838383838384,0.4974054236399285,2,2012-01-01,2013-01-01
LR,"penalty: l1, c: 1.0, solver: liblinear, seed: 12345",0.6841111162297876,1,0.9170506912442397,0.0134006734006734,0.505387809356017,2,2012-01-01,2013-01-01
LR,"penalty: l1, c: 1.0, solver: liblinear, seed: 12345",0.6841111162297876,2,0.7695852534562212,0.022491582491582493,0.5039539726662375,2,2012-01-01,2013-01-01
LR,"penalty: l1, c: 1.0, solver: liblinear, seed: 12345",0.6841111162297876,5,0.727188940092166,0.05313131313131313,0.5049818735701775,2,2012-01-01,2013-01-01
LR,"penalty: l1, c: 1.0, solver: liblinear, seed: 12345",0.6841111162297876,10,0.6941501612160295,0.10148148148148148,0.5023230653725039,2,2012-01-01,2013-01-01
LR,"penalty: l1, c: 1.0, solver: liblinear, seed: 12345",0.6841111162297876,20,0.6816401750748675,0.19925925925925925,0.49885669686019696,2,2012-01-01,2013-01-01
LR,"penalty: l1, c: 1.0, solver: liblinear, seed: 12345",0.6841111162297876,30,0.6801289926289926,0.29824915824915826,0.49723599811247465,2,2012-01-01,2013-01-01
LR,"penalty: l1, c: 1.0, solver: liblinear, seed: 12345",0.6841111162297876,50,0.681499907868067,0.4981144781144781,0.49697907076206627,2,2012-01-01,2013-01-01
LR,"penalty: l1, c: 10.0, solver: liblinear, seed: 12345",0.6841111162297876,1,0.9170506912442397,0.0134006734006734,0.505387809356017,2,2012-01-01,2013-01-01
LR,"penalty: l1, c: 10.0, solver: liblinear, seed: 12345",0.6841111162297876,2,0.771889400921659,0.02255892255892256,0.5040605608857031,2,2012-01-01,2013-01-01
LR,"penalty: l1, c: 10.0, solver: liblinear, seed: 12345",0.6841111162297876,5,0.7262672811059908,0.05306397306397306,0.5048752853507119,2,2012-01-01,2013-01-01
LR,"penalty: l1, c: 10.0, solver: liblinear, seed: 12345",0.6841111162297876,10,0.6936895439889452,0.10141414141414141,0.5022164771530383,2,2012-01-01,2013-01-01
LR,"penalty: l1, c: 10.0, solver: liblinear, seed: 12345",0.6841111162297876,20,0.6814098134070491,0.1991919191919192,0.4987501086407313,2,2012-01-01,2013-01-01
LR,"penalty: l1, c: 10.0, solver: liblinear, seed: 12345",0.6841111162297876,30,0.6799754299754299,0.29818181818181816,0.49712940989300913,2,2012-01-01,2013-01-01
LR,"penalty: l1, c: 10.0, solver: liblinear, seed: 12345",0.6841111162297876,50,0.6813156440022111,0.49797979797979797,0.4967658943231351,2,2012-01-01,2013-01-01
LR,"penalty: l1, c: 100.0, solver: liblinear, seed: 12345",0.6841111162297876,1,0.9170506912442397,0.0134006734006734,0.505387809356017,2,2012-01-01,2013-01-01
LR,"penalty: l1, c: 100.0, solver: liblinear, seed: 12345",0.6841111162297876,2,0.771889400921659,0.02255892255892256,0.5040605608857031,2,2012-01-01,2013-01-01
LR,"penalty: l1, c: 100.0, solver: liblinear, seed: 12345",0.6841111162297876,5,0.7262672811059908,0.05306397306397306,0.5048752853507119,2,2012-01-01,2013-01-01
LR,"penalty: l1, c: 100.0, solver: liblinear, seed: 12345",0.6841111162297876,10,0.6936895439889452,0.10141414141414141,0.5022164771530383,2,2012-01-01,2013-01-01
LR,"penalty: l1, c: 100.0, solver: liblinear, seed: 12345",0.6841111162297876,20,0.6814098134070491,0.1991919191919192,0.4987501086407313,2,2012-01-01,2013-01-01
LR,"penalty: l1, c: 100.0, solver: liblinear, seed: 12345",0.6841111162297876,30,0.6799754299754299,0.29818181818181816,0.49712940989300913,2,2012-01-01,2013-01-01
LR,"penalty: l1, c: 100.0, solver: liblinear, seed: 12345",0.6841111162297876,50,0.6813156440022111,0.49797979797979797,0.4967658943231351,2,2012-01-01,2013-01-01
LR,"penalty: l2, c: 0.1, solver: liblinear, seed: 12345",0.6841111162297876,1,0.9631336405529954,0.014074074074074074,0.5064536915506728,2,2012-01-01,2013-01-01
LR,"penalty: l2, c: 0.1, solver: liblinear, seed: 12345",0.6841111162297876,2,0.8133640552995391,0.023771043771043773,0.5059791488360833,2,2012-01-01,2013-01-01
LR,"penalty: l2, c: 0.1, solver: liblinear, seed: 12345",0.6841111162297876,5,0.7373271889400922,0.05387205387205387,0.5061543439842987,2,2012-01-01,2013-01-01
LR,"penalty: l2, c: 0.1, solver: liblinear, seed: 12345",0.6841111162297876,10,0.699677567941041,0.10228956228956229,0.5036021240060908,2,2012-01-01,2013-01-01
LR,"penalty: l2, c: 0.1, solver: liblinear, seed: 12345",0.6841111162297876,20,0.6839437917530523,0.19993265993265993,0.4999225790548526,2,2012-01-01,2013-01-01
LR,"penalty: l2, c: 0.1, solver: liblinear, seed: 12345",0.6841111162297876,30,0.6807432432432432,0.2985185185185185,0.497662350990337,2,2012-01-01,2013-01-01
LR,"penalty: l2, c: 0.1, solver: liblinear, seed: 12345",0.6841111162297876,50,0.6818684355997788,0.4983838383838384,0.4974054236399285,2,2012-01-01,2013-01-01
LR,"penalty: l2, c: 1.0, solver: liblinear, seed: 12345",0.6841111162297876,1,0.9170506912442397,0.0134006734006734,0.505387809356017,2,2012-01-01,2013-01-01
LR,"penalty: l2, c: 1.0, solver: liblinear, seed: 12345",0.6841111162297876,2,0.7672811059907834,0.022424242424242423,0.503847384446772,2,2012-01-01,2013-01-01
LR,"penalty: l2, c: 1.0, solver: liblinear, seed: 12345",0.6841111162297876,5,0.7253456221198157,0.05299663299663299,0.5047686971312463,2,2012-01-01,2013-01-01
LR,"penalty: l2, c: 1.0, solver: liblinear, seed: 12345",0.6841111162297876,10,0.6941501612160295,0.10148148148148148,0.5023230653725039,2,2012-01-01,2013-01-01
LR,"penalty: l2, c: 1.0, solver: liblinear, seed: 12345",0.6841111162297876,20,0.6814098134070491,0.1991919191919192,0.4987501086407313,2,2012-01-01,2013-01-01
LR,"penalty: l2, c: 1.0, solver: liblinear, seed: 12345",0.6841111162297876,30,0.6801289926289926,0.29824915824915826,0.49723599811247465,2,2012-01-01,2013-01-01
LR,"penalty: l2, c: 1.0, solver: liblinear, seed: 12345",0.6841111162297876,50,0.681499907868067,0.4981144781144781,0.49697907076206627,2,2012-01-01,2013-01-01
